time,plug_tip_x,plug_tip_y,plug_tip_z,port_target_x,port_target_y,port_target_z,error_x,error_y,error_z,error_axial,error_lateral,error_norm,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,base_x,base_y,base_yaw,right_tcp_force,right_actual_j1,right_actual_j2,right_actual_j3,right_actual_j4,right_actual_j5,right_actual_j6,right_target_j1,right_target_j2,right_target_j3,right_target_j4,right_target_j5,right_target_j6
1.479999999999999982e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.820759965263692215e-01,4.032706801479213898e-01,9.653457437106789385e-01,-4.516966350572571010e-01,4.030572544649180800e-01,9.651560173230231410e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.679823638700515771e-03,-7.813755030170985204e-04,-7.975210697309809008e-04,-8.103948353729878862e-04,7.456592555369714360e-04,-1.955522576420689823e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.489999999999999991e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.820743653392652761e-01,4.032836488495747940e-01,9.653549393456480887e-01,-4.516253149802413325e-01,4.026669522192700135e-01,9.648003792623762731e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.651616595503061766e-03,-7.782641165385827944e-04,-7.965459227110310196e-04,-8.101844826365154229e-04,7.453326611890468984e-04,-2.255137903284481917e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.820782823935755190e-01,4.032886628049389133e-01,9.653575550979933695e-01,-4.514728370522086975e-01,4.022389961668649816e-01,9.643444015856418305e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.640695323860367642e-03,-7.860307172047843391e-04,-7.982585077102846618e-04,-8.100684080047954733e-04,7.452510303342799527e-04,-1.961442141118099849e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.510000000000000009e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.820891762609835651e-01,4.032836499508692940e-01,9.653519130587024932e-01,-4.512029125900014481e-01,4.018679871705137518e-01,9.638266207305018485e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.651563603521900105e-03,-8.070323680962675043e-04,-8.043016964705822659e-04,-8.099254277915144198e-04,7.451620766041808491e-04,-1.160305877804879338e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.520000000000000018e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.821064322087682985e-01,4.032702336158997536e-01,9.653391506253037324e-01,-4.507809759198161959e-01,4.016093518411475438e-01,9.632651337984575735e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.680689530110702823e-03,-8.398707556965982280e-04,-8.147893963215062201e-04,-8.099794014193461731e-04,7.453168047592172640e-04,-1.662603771232028602e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.530000000000000027e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.821282640835554578e-01,4.032515815425249395e-01,9.653217639996042321e-01,-4.501783019882980019e-01,4.014910083023973675e-01,9.626658151040112799e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.721186058565102962e-03,-8.811123135909876801e-04,-8.287087044259572842e-04,-8.103255925094760307e-04,7.457852478957550327e-04,8.156016679343940291e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.540000000000000036e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.821524075480633664e-01,4.032309403394548353e-01,9.653024554202299656e-01,-4.493740067747039046e-01,4.015226804503448932e-01,9.620284627305658587e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.765997772464628898e-03,-9.265514855681144298e-04,-8.444614403463068537e-04,-8.109242430507422692e-04,7.465014612438441175e-04,1.692215425757199937e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.550000000000000044e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.821766154062076981e-01,4.032109705521451648e-01,9.652835329423536948e-01,-4.483557013368342781e-01,4.017026339479542463e-01,9.613509429240414406e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.809345348854903821e-03,-9.719586273728124262e-04,-8.605819221373720148e-04,-8.116857500080581871e-04,7.473591484461991922e-04,2.402862466264937622e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.560000000000000053e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.821989450772229846e-01,4.031935585837441716e-01,9.652667108350524439e-01,-4.471192888917202013e-01,4.020217650175980095e-01,9.606313011305916971e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.847133280613453540e-03,-1.013634547968390951e-03,-8.758955263773440716e-04,-8.125158021599615922e-04,7.482546275089044935e-04,2.914690866369719215e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.570000000000000062e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.822178937594101988e-01,4.031798307306765916e-01,9.652530931233236355e-01,-4.456682218052224198e-01,4.024667192507871971e-01,9.598690968000054280e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.876918397757075654e-03,-1.048754868226248107e-03,-8.894140427192970049e-04,-8.133395876330555508e-04,7.491077942529807089e-04,3.233656817815452495e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.580000000000000071e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.822323975026551079e-01,4.031702806221743596e-01,9.652432710027710749e-01,-4.440125137217147966e-01,4.030219550719108534e-01,9.590659933481555655e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.897632354634072024e-03,-1.075485203967313031e-03,-9.000845437819714884e-04,-8.141029947616690125e-04,7.498654036192379168e-04,3.410607995170710489e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.590000000000000080e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.822418387850414434e-01,4.031649373028539651e-01,9.652374096826576988e-01,-4.421676544430245270e-01,4.036710723158573044e-01,9.582258630369155927e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.909215228589483102e-03,-1.092714285643696034e-03,-9.073959025275954871e-04,-8.147663730389523469e-04,7.504956288815041671e-04,3.461018353374411921e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000089e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.822459952445076636e-01,4.031635212784658862e-01,9.652353729023797069e-01,-4.401535597753502560e-01,4.043976262254257437e-01,9.573545982512289276e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.912276279300802309e-03,-1.100046982481067562e-03,-9.111535469843902316e-04,-8.153125900049369452e-04,7.509884434966907201e-04,3.396761145602684279e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.610000000000000098e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.822449985368124525e-01,4.031653449878051521e-01,9.652366859749769157e-01,-4.379936054839210224e-01,4.051856143454032888e-01,9.564597737934248389e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.908310947863485610e-03,-1.097834375889440240e-03,-9.112225978918264864e-04,-8.157101886076017399e-04,7.513161130248693313e-04,3.268928512411373130e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.620000000000000107e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.822394465903796390e-01,4.031697828575901976e-01,9.652407952946363556e-01,-4.357137948547660233e-01,4.060196983731927944e-01,9.555502202299490655e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.898677518909824613e-03,-1.087312028619327178e-03,-9.077569119495804270e-04,-8.159956192834953844e-04,7.515330170581511994e-04,3.082423732752025313e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.630000000000000115e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.822297214538245780e-01,4.031764974272661894e-01,9.652473598916332387e-01,-4.333420990339565404e-01,4.068853084851086210e-01,9.546356112886715817e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.884107820440411363e-03,-1.068927899254194661e-03,-9.015856828013717530e-04,-8.161602287658020023e-04,7.516702303383940471e-04,2.783981249957010226e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000124e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.822162435372864153e-01,4.031851002664496586e-01,9.652560515556743992e-01,-4.309078341518985944e-01,4.077687135490681847e-01,9.537261052539341977e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.865445329873129235e-03,-1.043479113289090716e-03,-8.929706049011265677e-04,-8.161160809506475293e-04,7.516501743350017042e-04,2.427039236495684039e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000133e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.821995165010360296e-01,4.031952013835397031e-01,9.652665254722844201e-01,-4.284412083502445179e-01,4.086570043905282668e-01,9.528320209507507021e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.843536649227135504e-03,-1.011918776384035943e-03,-8.822290947472551798e-04,-8.158219455456319118e-04,7.513643228248676658e-04,2.024558675508595827e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.660000000000000142e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.821802131577340611e-01,4.032062642859663981e-01,9.652782853959648302e-01,-4.259728205715900828e-01,4.095384025203254730e-01,9.519637854485660799e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.819546163430647623e-03,-9.755365172591848582e-04,-8.697497476560048799e-04,-8.152752195435970231e-04,7.507776583816374010e-04,1.596668893268746373e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.669999999999999929e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.821588406470768584e-01,4.032180496558621097e-01,9.652910537699649351e-01,-4.235337429041645119e-01,4.104013981358279328e-01,9.511312816773279666e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.793992220708777230e-03,-9.352414946627525582e-04,-8.559599289349205170e-04,-8.145092063132438774e-04,7.498937792400705389e-04,1.116955140345326535e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.679999999999999938e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.821357847925515250e-01,4.032304249487406178e-01,9.653046539219627409e-01,-4.211552512516181235e-01,4.112349434329681808e-01,9.503438367986711821e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.767161448057648999e-03,-8.917609893874836298e-04,-8.411084766802004366e-04,-8.135471366165190638e-04,7.487285268935541145e-04,5.820716088611869141e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.689999999999999947e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.821114139920479769e-01,4.032432542420771870e-01,9.653189062322856673e-01,-4.188685717061428893e-01,4.120286534488561414e-01,9.496103304755888486e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.739347846003552522e-03,-8.457891165817108675e-04,-8.254336617437245784e-04,-8.124168862500876897e-04,7.473170658427956805e-04,-5.887193957352861232e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.699999999999999956e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.820860579635302567e-01,4.032564167552615819e-01,9.653335884551813573e-01,-4.167048228507589380e-01,4.127726873445418665e-01,9.489391554251211947e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.710811539450341742e-03,-7.979466881215667873e-04,-8.091489500328822096e-04,-8.111931138381667412e-04,7.459788943778162791e-04,-6.361972100440976303e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.709999999999999964e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.820599990124510459e-01,4.032698095534719140e-01,9.653485179204505107e-01,-4.146949900593606686e-01,4.134576344701645367e-01,9.483382343263215830e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.681774409853806863e-03,-7.487627831575791905e-04,-7.924424487972246169e-04,-8.101261525571545061e-04,7.448709161920217875e-04,-1.391518771600326129e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719999999999999973e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.820334672838861745e-01,4.032833500242120062e-01,9.653635925981756127e-01,-4.128700941312223316e-01,4.140743872000965942e-01,9.478151642373223718e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.652415363596477664e-03,-6.986720619556025490e-04,-7.754610689609747016e-04,-8.092630898010716965e-04,7.439593549724706715e-04,-2.235237554098449598e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.729999999999999982e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.820066246132795773e-01,4.032969746767981478e-01,9.653787535384354968e-01,-4.112608364052980359e-01,4.146140500710105425e-01,9.473771099989274358e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.622872240188589658e-03,-6.480822404080141541e-04,-7.580897578019983292e-04,-8.085754445354939894e-04,7.432135851093962103e-04,-3.092918257654009294e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.739999999999999991e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.819802012084546838e-01,4.033102695469221177e-01,9.653936140648577968e-01,-4.098938459587986860e-01,4.150687176493395580e-01,9.470180015677253094e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.594043983451406223e-03,-5.984288849290354557e-04,-7.406746857214272081e-04,-8.078857535482665856e-04,7.424908182134244781e-04,-3.856924202398090549e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000000e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.819577386543606901e-01,4.033211914590859037e-01,9.654061190570017992e-01,-4.087612442737955654e-01,4.154423294012976609e-01,9.466963171224486162e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.570365230246229107e-03,-5.565439216858598503e-04,-7.251732273254680918e-04,-8.069260601021415987e-04,7.415575162630601899e-04,-4.276318286934485482e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.760000000000000009e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.819435645153107184e-01,4.033273792535306823e-01,9.654136769705631282e-01,-4.078113892937503815e-01,4.157552535144269923e-01,9.463786654804425824e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.556957596580512852e-03,-5.306875406527303317e-04,-7.141641133637772294e-04,-8.060080264547537371e-04,7.406677188331998616e-04,-4.330358227674848043e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.770000000000000018e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.819402311246985149e-01,4.033278211464223495e-01,9.654148922393148702e-01,-4.069718428731154414e-01,4.160343626234632719e-01,9.460445003007109666e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.556011365641025768e-03,-5.252839185702588972e-04,-7.101260907008246151e-04,-8.055346799516845862e-04,7.402805942144543953e-04,-4.157897652688651327e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.780000000000000027e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.819482934865473189e-01,4.033225558301215541e-01,9.654096543807637598e-01,-4.061666650449491378e-01,4.163058305523446023e-01,9.456812571051791405e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.567440164009675563e-03,-5.414665794093484041e-04,-7.132312329510197366e-04,-8.055356905665669474e-04,7.405130249961765047e-04,-3.681901527938387874e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.790000000000000036e+00,2.340514677092156437e-01,3.910243932484129825e-01,8.661996670944309695e-01,4.200000000000003730e-02,3.759999999999383835e-01,8.840000000000000080e-01,1.920514677092156064e-01,1.502439324847459901e-02,-1.780033290556903847e-02,-1.920514677092187150e-01,2.329343778905765966e-02,1.934589116409419218e-01,2.819667212788596888e-01,4.033121935008359138e-01,9.653986112456489632e-01,-4.053265041984545070e-01,4.165924250570088305e-01,9.452820363070263410e-01,0.000000000000000000e+00,8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.589919618316486212e-03,-5.773527269112962903e-04,-7.226855086001731905e-04,-8.059837616231320997e-04,7.413368594415374602e-04,-2.952303862963040376e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
